## header:
##   title: U238(n,x) nuclear model parameters
##   source: TALYS-2.2
##   user: Arjan Koning
##   date: 2025-12-14
##   format: YANDF-0.4
## target:
##   Z: 92
##   A: 238
##   nuclide: U238  
## residual:
##   Z: 92
##   A: 239
##   nuclide: U239  
## parameters: 
##   level density
a                92 239  29.94213
aadjust          92 239   1.00000
gammald          92 239   0.07396
pair             92 239   0.77622
s2adjust         88 232   1.00000   1
ctable           88 232   0.00000   1
ptable           88 232   0.00000   1
ctableadjust     88 232   0.00000   1
ptableadjust     88 232   0.00000   1
Ufermi           88 232  45.00000   1
cfermi           88 232   5.00000   1
Krotconstant     88 232   1.00000   1
Pshift           88 232   0.00000   2
Pshiftadjust     88 232   0.00000   2
deltaW           88 232   2.91697   2
T                88 232   0.31576   2
E0               88 232   1.34423   2
Exmatch          88 232   5.33619   2
Tadjust          88 232   1.00000   2
E0adjust         88 232   1.00000   2
Exmatchadjust    88 232   1.00000   2
Ntop             88 232   1   2
Nlow             88 232   0   2
s2adjust         88 232   1.00000   2
ctable           88 232   0.00000   2
ptable           88 232   0.00000   2
ctableadjust     88 232   0.00000   2
ptableadjust     88 232   0.00000   2
Ufermi           88 232  45.00000   2
cfermi           88 232   5.00000   2
Krotconstant     88 232   1.00000   2
g                88 232  15.46667
gp               88 232   5.86667
gn               88 232   9.60000
gnadjust         88 232   1.00000
gpadjust         88 232   1.00000
gadjust          88 232   1.00000
Risomer          88 232   1.00000
## parameters: 
##   photon strength function
gamgam           88 232   0.00000
gamgamadjust     88 232   1.00000
etable           88 232   0.00000 E1
ftable           88 232   1.00000 E1
wtable           88 232   1.04800 E1
etableadjust     88 232   0.00000 E1
ftableadjust     88 232   1.00000 E1
wtableadjust     88 232   1.00000 E1
upbendc          88 232 3.50000E-08 M1
upbende          88 232 8.00000E-01 M1
upbendf          88 232 6.00000E+00 M1
upbendcadjust    88 232 1.00000E+00 M1
upbendeadjust    88 232 1.00000E+00 M1
upbendfadjust    88 232 1.00000E+00 M1
sgr              88 232   2.808 M1
egr              88 232   7.261 M1
ggr              88 232   4.000 M1
sgradjust        88 232   1.000 M1
egradjust        88 232   1.000 M1
ggradjust        88 232   1.000 M1
etable           88 232   0.00000 E2
ftable           88 232   1.00000 E2
wtable           88 232   1.00000 E2
etableadjust     88 232   0.00000 E2
ftableadjust     88 232   1.00000 E2
wtableadjust     88 232   1.00000 E2
upbendc          88 232 0.00000E+00 M2
upbende          88 232 0.00000E+00 M2
upbendf          88 232 0.00000E+00 M2
upbendcadjust    88 232 1.00000E+00 M2
upbendeadjust    88 232 1.00000E+00 M2
upbendfadjust    88 232 1.00000E+00 M2
sgr              88 232   0.002 M2
egr              88 232   7.261 M2
ggr              88 232   4.000 M2
sgradjust        88 232   1.000 M2
egradjust        88 232   1.000 M2
ggradjust        88 232   1.000 M2
##
## parameters: 
##   fission
##
fisbar           88 232   6.07500  1
fishw            88 232   1.00000  1
fisbaradjust     88 232   1.00000  1
fishwadjust      88 232   1.00000  1
class2width      88 232   0.20000  1
Rtransmom        88 232   0.60000  1
Rclass2mom       88 232   1.00000  1
fisbar           88 232  12.82500  2
fishw            88 232   0.60000  2
fisbaradjust     88 232   1.00000  2
fishwadjust      88 232   1.00000  2
Rtransmom        88 232   1.00000  2
Rclass2mom       88 232   1.00000  2
## residual:
##   Z: 88
##   A: 231
##   nuclide: Ra231 
## parameters: 
##   level density
a                88 231  32.20966
aadjust          88 231   1.00000
gammald          88 231   0.07481
pair             88 231   0.78954
Pshift           88 231   0.00000   0
Pshiftadjust     88 231   0.00000   0
deltaW           88 231   4.31807   0
T                88 231   0.34088   0
E0               88 231  -0.18966   0
Exmatch          88 231   3.28438   0
Tadjust          88 231   1.00000   0
E0adjust         88 231   1.00000   0
Exmatchadjust    88 231   1.00000   0
Ntop             88 231  19   0
Nlow             88 231   5   0
s2adjust         88 231   1.00000   0
ctable           88 231   0.00000   0
ptable           88 231   0.00000   0
ctableadjust     88 231   0.00000   0
ptableadjust     88 231   0.00000   0
Ufermi           88 231  30.00000   0
cfermi           88 231   5.00000   0
Krotconstant     88 231   1.00000   0
Pshift           88 231   0.00000   1
Pshiftadjust     88 231   0.00000   1
deltaW           88 231   2.87871   1
T                88 231   0.34698   1
E0               88 231   0.00001   1
Exmatch          88 231   3.14923   1
Tadjust          88 231   1.00000   1
E0adjust         88 231   1.00000   1
Exmatchadjust    88 231   1.00000   1
Ntop             88 231   1   1
Nlow             88 231   0   1
s2adjust         88 231   1.00000   1
ctable           88 231   0.00000   1
ptable           88 231   0.00000   1
ctableadjust     88 231   0.00000   1
ptableadjust     88 231   0.00000   1
Ufermi           88 231  45.00000   1
cfermi           88 231   5.00000   1
Krotconstant     88 231   1.00000   1
Pshift           88 231   0.00000   2
Pshiftadjust     88 231   0.00000   2
deltaW           88 231   2.87871   2
T                88 231   0.34791   2
E0               88 231   0.00005   2
Exmatch          88 231   3.16442   2
Tadjust          88 231   1.00000   2
E0adjust         88 231   1.00000   2
Exmatchadjust    88 231   1.00000   2
Ntop             88 231   1   2
Nlow             88 231   0   2
s2adjust         88 231   1.00000   2
ctable           88 231   0.00000   2
ptable           88 231   0.00000   2
ctableadjust     88 231   0.00000   2
ptableadjust     88 231   0.00000   2
Ufermi           88 231  45.00000   2
cfermi           88 231   5.00000   2
Krotconstant     88 231   1.00000   2
g                88 231  15.40000
gp               88 231   5.86667
gn               88 231   9.53333
gnadjust         88 231   1.00000
gpadjust         88 231   1.00000
gadjust          88 231   1.00000
Risomer          88 231   1.00000
## parameters: 
##   photon strength function
gamgam           88 231   0.00000
gamgamadjust     88 231   1.00000
etable           88 231   0.00000 E1
ftable           88 231   1.00000 E1
wtable           88 231   1.04800 E1
etableadjust     88 231   0.00000 E1
ftableadjust     88 231   1.00000 E1
wtableadjust     88 231   1.00000 E1
upbendc          88 231 3.50000E-08 M1
upbende          88 231 8.00000E-01 M1
upbendf          88 231 6.00000E+00 M1
upbendcadjust    88 231 1.00000E+00 M1
upbendeadjust    88 231 1.00000E+00 M1
upbendfadjust    88 231 1.00000E+00 M1
sgr              88 231   2.798 M1
egr              88 231   7.267 M1
ggr              88 231   4.000 M1
sgradjust        88 231   1.000 M1
egradjust        88 231   1.000 M1
ggradjust        88 231   1.000 M1
etable           88 231   0.00000 E2
ftable           88 231   1.00000 E2
wtable           88 231   1.00000 E2
etableadjust     88 231   0.00000 E2
ftableadjust     88 231   1.00000 E2
wtableadjust     88 231   1.00000 E2
upbendc          88 231 0.00000E+00 M2
upbende          88 231 0.00000E+00 M2
upbendf          88 231 0.00000E+00 M2
upbendcadjust    88 231 1.00000E+00 M2
upbendeadjust    88 231 1.00000E+00 M2
upbendfadjust    88 231 1.00000E+00 M2
sgr              88 231   0.002 M2
egr              88 231   7.267 M2
ggr              88 231   4.000 M2
sgradjust        88 231   1.000 M2
egradjust        88 231   1.000 M2
ggradjust        88 231   1.000 M2
##
## parameters: 
##   fission
##
fisbar           88 231   5.94000  1
fishw            88 231   1.00000  1
fisbaradjust     88 231   1.00000  1
fishwadjust      88 231   1.00000  1
class2width      88 231   0.20000  1
Rtransmom        88 231   0.60000  1
Rclass2mom       88 231   1.00000  1
fisbar           88 231  12.82500  2
fishw            88 231   0.60000  2
fisbaradjust     88 231   1.00000  2
fishwadjust      88 231   1.00000  2
Rtransmom        88 231   1.00000  2
Rclass2mom       88 231   1.00000  2
## residual:
##   Z: 92
##   A: 236
##   nuclide: U236  
## parameters: 
##   level density
a                92 236  29.94089
aadjust          92 236   1.00000
gammald          92 236   0.07427
pair             92 236   1.56227
Pshift           92 236   0.00000   0
Pshiftadjust     92 236   0.00000   0
deltaW           92 236   2.75324   0
T                92 236   0.47609   0
E0               92 236  -1.48715   0
Exmatch          92 236   8.40342   0
Tadjust          92 236   1.00000   0
E0adjust         92 236   1.00000   0
Exmatchadjust    92 236   1.00000   0
Ntop             92 236  17   0
Nlow             92 236   5   0
s2adjust         92 236   1.00000   0
ctable           92 236   0.00000   0
ptable           92 236   0.00000   0
ctableadjust     92 236   0.00000   0
ptableadjust     92 236   0.00000   0
Ufermi           92 236  30.00000   0
cfermi           92 236   5.00000   0
Krotconstant     92 236   1.00000   0
Pshift           92 236   0.00000   1
Pshiftadjust     92 236   0.00000   1
deltaW           92 236   1.83549   1
T                92 236   0.90857   1
E0               92 236  -2.99150   1
Exmatch          92 236  11.03055   1
Tadjust          92 236   1.00000   1
E0adjust         92 236   1.00000   1
Exmatchadjust    92 236   1.00000   1
Ntop             92 236   1   1
Nlow             92 236   0   1
s2adjust         92 236   1.00000   1
ctable           92 236   0.00000   1
ptable           92 236   0.00000   1
ctableadjust     92 236   0.00000   1
ptableadjust     92 236   0.00000   1
Ufermi           92 236  45.00000   1
cfermi           92 236   5.00000   1
Krotconstant     92 236   1.00000   1
Pshift           92 236   0.00000   2
Pshiftadjust     92 236   0.00000   2
deltaW           92 236   1.83549   2
T                92 236   0.87460   2
E0               92 236  -2.42556   2
Exmatch          92 236  10.23217   2
Tadjust          92 236   1.00000   2
E0adjust         92 236   1.00000   2
Exmatchadjust    92 236   1.00000   2
Ntop             92 236   1   2
Nlow             92 236   0   2
s2adjust         92 236   1.00000   2
ctable           92 236   0.00000   2
ptable           92 236   0.00000   2
ctableadjust     92 236   0.00000   2
ptableadjust     92 236   0.00000   2
Ufermi           92 236  45.00000   2
cfermi           92 236   5.00000   2
Krotconstant     92 236   1.00000   2
D0               92 236 4.50000E-01
g                92 236  15.73333
gp               92 236   6.13333
gn               92 236   9.60000
gnadjust         92 236   1.00000
gpadjust         92 236   1.00000
gadjust          92 236   1.00000
Risomer          92 236   1.00000
## parameters: 
##   photon strength function
gamgam           92 236   0.00004
gamgamadjust     92 236   1.00000
etable           92 236   0.00000 E1
ftable           92 236   1.00000 E1
wtable           92 236   1.04800 E1
etableadjust     92 236   0.00000 E1
ftableadjust     92 236   1.00000 E1
wtableadjust     92 236   1.00000 E1
upbendc          92 236 3.50000E-08 M1
upbende          92 236 8.00000E-01 M1
upbendf          92 236 6.00000E+00 M1
upbendcadjust    92 236 1.00000E+00 M1
upbendeadjust    92 236 1.00000E+00 M1
upbendfadjust    92 236 1.00000E+00 M1
sgr              92 236 415.000 E1 2
egr              92 236  13.780 E1 2
ggr              92 236   4.880 E1 2
sgradjust        92 236   1.000 E1 2
egradjust        92 236   1.000 E1 2
ggradjust        92 236   1.000 E1 2
sgr              92 236   2.848 M1
egr              92 236   7.241 M1
ggr              92 236   4.000 M1
sgradjust        92 236   1.000 M1
egradjust        92 236   1.000 M1
ggradjust        92 236   1.000 M1
etable           92 236   0.00000 E2
ftable           92 236   1.00000 E2
wtable           92 236   1.00000 E2
etableadjust     92 236   0.00000 E2
ftableadjust     92 236   1.00000 E2
wtableadjust     92 236   1.00000 E2
upbendc          92 236 0.00000E+00 M2
upbende          92 236 0.00000E+00 M2
upbendf          92 236 0.00000E+00 M2
upbendcadjust    92 236 1.00000E+00 M2
upbendeadjust    92 236 1.00000E+00 M2
upbendfadjust    92 236 1.00000E+00 M2
sgr              92 236   0.002 M2
egr              92 236   7.241 M2
ggr              92 236   4.000 M2
sgradjust        92 236   1.000 M2
egradjust        92 236   1.000 M2
ggradjust        92 236   1.000 M2
##
## parameters: 
##   fission
##
fisbar           92 236   6.75000  1
fishw            92 236   0.90000  1
fisbaradjust     92 236   1.00000  1
fishwadjust      92 236   1.00000  1
class2width      92 236   0.20000  1
Rtransmom        92 236   0.60000  1
Rclass2mom       92 236   1.00000  1
fisbar           92 236   7.65450  2
fishw            92 236   0.60000  2
fisbaradjust     92 236   1.00000  2
fishwadjust      92 236   1.00000  2
Rtransmom        92 236   1.00000  2
Rclass2mom       92 236   1.00000  2
## residual:
##   Z: 91
##   A: 234
##   nuclide: Pa234 
## parameters: 
##   level density
a                91 234  30.25461
aadjust          91 234   1.00000
gammald          91 234   0.07449
pair             91 234   0.00000
Pshift           91 234   0.00000   0
Pshiftadjust     91 234   0.00000   0
deltaW           91 234   3.11130   0
T                91 234   0.33368   0
E0               91 234  -0.74956   0
Exmatch          91 234   2.21837   0
Tadjust          91 234   1.00000   0
E0adjust         91 234   1.00000   0
Exmatchadjust    91 234   1.00000   0
Ntop             91 234  30   0
Nlow             91 234   2   0
s2adjust         91 234   1.00000   0
ctable           91 234   0.00000   0
ptable           91 234   0.00000   0
ctableadjust     91 234   0.00000   0
ptableadjust     91 234   0.00000   0
Ufermi           91 234  30.00000   0
cfermi           91 234   5.00000   0
Krotconstant     91 234   1.00000   0
Pshift           91 234   0.00000   1
Pshiftadjust     91 234   0.00000   1
deltaW           91 234   2.07420   1
T                91 234   0.33368   1
E0               91 234  -0.56773   1
Exmatch          91 234   2.04504   1
Tadjust          91 234   1.00000   1
E0adjust         91 234   1.00000   1
Exmatchadjust    91 234   1.00000   1
Ntop             91 234   1   1
Nlow             91 234   0   1
s2adjust         91 234   1.00000   1
ctable           91 234   0.00000   1
ptable           91 234   0.00000   1
ctableadjust     91 234   0.00000   1
ptableadjust     91 234   0.00000   1
Ufermi           91 234  45.00000   1
cfermi           91 234   5.00000   1
Krotconstant     91 234   1.00000   1
Pshift           91 234   0.00000   2
Pshiftadjust     91 234   0.00000   2
deltaW           91 234   2.07420   2
T                91 234   0.33368   2
E0               91 234  -0.34367   2
Exmatch          91 234   3.75120   2
Tadjust          91 234   1.00000   2
E0adjust         91 234   1.00000   2
Exmatchadjust    91 234   1.00000   2
Ntop             91 234   1   2
Nlow             91 234   0   2
s2adjust         91 234   1.00000   2
ctable           91 234   0.00000   2
ptable           91 234   0.00000   2
ctableadjust     91 234   0.00000   2
ptableadjust     91 234   0.00000   2
Ufermi           91 234  45.00000   2
cfermi           91 234   5.00000   2
Krotconstant     91 234   1.00000   2
D0               91 234 7.80000E-01
g                91 234  15.60000
gp               91 234   6.06667
gn               91 234   9.53333
gnadjust         91 234   1.00000
gpadjust         91 234   1.00000
gadjust          91 234   1.00000
Risomer          91 234   1.00000
## parameters: 
##   photon strength function
gamgam           91 234   0.00005
gamgamadjust     91 234   1.00000
etable           91 234   0.00000 E1
ftable           91 234   1.00000 E1
wtable           91 234   1.04800 E1
etableadjust     91 234   0.00000 E1
ftableadjust     91 234   1.00000 E1
wtableadjust     91 234   1.00000 E1
upbendc          91 234 3.50000E-08 M1
upbende          91 234 8.00000E-01 M1
upbendf          91 234 6.00000E+00 M1
upbendcadjust    91 234 1.00000E+00 M1
upbendeadjust    91 234 1.00000E+00 M1
upbendfadjust    91 234 1.00000E+00 M1
sgr              91 234   2.828 M1
egr              91 234   7.251 M1
ggr              91 234   4.000 M1
sgradjust        91 234   1.000 M1
egradjust        91 234   1.000 M1
ggradjust        91 234   1.000 M1
etable           91 234   0.00000 E2
ftable           91 234   1.00000 E2
wtable           91 234   1.00000 E2
etableadjust     91 234   0.00000 E2
ftableadjust     91 234   1.00000 E2
wtableadjust     91 234   1.00000 E2
upbendc          91 234 0.00000E+00 M2
upbende          91 234 0.00000E+00 M2
upbendf          91 234 0.00000E+00 M2
upbendcadjust    91 234 1.00000E+00 M2
upbendeadjust    91 234 1.00000E+00 M2
upbendfadjust    91 234 1.00000E+00 M2
sgr              91 234   0.002 M2
egr              91 234   7.251 M2
ggr              91 234   4.000 M2
sgradjust        91 234   1.000 M2
egradjust        91 234   1.000 M2
ggradjust        91 234   1.000 M2
##
## parameters: 
##   fission
##
fisbar           91 234   8.50500  1
fishw            91 234   0.60000  1
fisbaradjust     91 234   1.00000  1
fishwadjust      91 234   1.00000  1
class2width      91 234   0.20000  1
Rtransmom        91 234   0.60000  1
Rclass2mom       91 234   1.00000  1
fisbar           91 234   8.30250  2
fishw            91 234   0.40000  2
fisbaradjust     91 234   1.00000  2
fishwadjust      91 234   1.00000  2
Rtransmom        91 234   1.00000  2
Rclass2mom       91 234   1.00000  2
## residual:
##   Z: 90
##   A: 233
##   nuclide: Th233 
## parameters: 
##   level density
a                90 233  31.08099
aadjust          90 233   1.00000
gammald          90 233   0.07459
pair             90 233   0.78615
Pshift           90 233   0.00000   0
Pshiftadjust     90 233   0.00000   0
deltaW           90 233   3.55283   0
T                90 233   0.41757   0
E0               90 233  -1.05855   0
Exmatch          90 233   4.57887   0
Tadjust          90 233   1.00000   0
E0adjust         90 233   1.00000   0
Exmatchadjust    90 233   1.00000   0
Ntop             90 233  21   0
Nlow             90 233   5   0
s2adjust         90 233   1.00000   0
ctable           90 233   0.00000   0
ptable           90 233   0.00000   0
ctableadjust     90 233   0.00000   0
ptableadjust     90 233   0.00000   0
Ufermi           90 233  30.00000   0
cfermi           90 233   5.00000   0
Krotconstant     90 233   1.00000   0
Pshift           90 233   0.00000   1
Pshiftadjust     90 233   0.00000   1
deltaW           90 233   2.36855   1
T                90 233   0.35295   1
E0               90 233   0.00003   1
Exmatch          90 233   3.17978   1
Tadjust          90 233   1.00000   1
E0adjust         90 233   1.00000   1
Exmatchadjust    90 233   1.00000   1
Ntop             90 233   1   1
Nlow             90 233   0   1
s2adjust         90 233   1.00000   1
ctable           90 233   0.00000   1
ptable           90 233   0.00000   1
ctableadjust     90 233   0.00000   1
ptableadjust     90 233   0.00000   1
Ufermi           90 233  45.00000   1
cfermi           90 233   5.00000   1
Krotconstant     90 233   1.00000   1
Pshift           90 233   0.00000   2
Pshiftadjust     90 233   0.00000   2
deltaW           90 233   2.36855   2
T                90 233   0.35389   2
E0               90 233   0.00004   2
Exmatch          90 233   3.19525   2
Tadjust          90 233   1.00000   2
E0adjust         90 233   1.00000   2
Exmatchadjust    90 233   1.00000   2
Ntop             90 233   1   2
Nlow             90 233   0   2
s2adjust         90 233   1.00000   2
ctable           90 233   0.00000   2
ptable           90 233   0.00000   2
ctableadjust     90 233   0.00000   2
ptableadjust     90 233   0.00000   2
Ufermi           90 233  45.00000   2
cfermi           90 233   5.00000   2
Krotconstant     90 233   1.00000   2
D0               90 233 1.65000E+01
g                90 233  15.53333
gp               90 233   6.00000
gn               90 233   9.53333
gnadjust         90 233   1.00000
gpadjust         90 233   1.00000
gadjust          90 233   1.00000
Risomer          90 233   1.00000
## parameters: 
##   photon strength function
gamgam           90 233   0.00002
gamgamadjust     90 233   1.00000
etable           90 233   0.00000 E1
ftable           90 233   1.00000 E1
wtable           90 233   1.04800 E1
etableadjust     90 233   0.00000 E1
ftableadjust     90 233   1.00000 E1
wtableadjust     90 233   1.00000 E1
upbendc          90 233 3.50000E-08 M1
upbende          90 233 8.00000E-01 M1
upbendf          90 233 6.00000E+00 M1
upbendcadjust    90 233 1.00000E+00 M1
upbendeadjust    90 233 1.00000E+00 M1
upbendfadjust    90 233 1.00000E+00 M1
sgr              90 233   2.818 M1
egr              90 233   7.256 M1
ggr              90 233   4.000 M1
sgradjust        90 233   1.000 M1
egradjust        90 233   1.000 M1
ggradjust        90 233   1.000 M1
etable           90 233   0.00000 E2
ftable           90 233   1.00000 E2
wtable           90 233   1.00000 E2
etableadjust     90 233   0.00000 E2
ftableadjust     90 233   1.00000 E2
wtableadjust     90 233   1.00000 E2
upbendc          90 233 0.00000E+00 M2
upbende          90 233 0.00000E+00 M2
upbendf          90 233 0.00000E+00 M2
upbendcadjust    90 233 1.00000E+00 M2
upbendeadjust    90 233 1.00000E+00 M2
upbendfadjust    90 233 1.00000E+00 M2
sgr              90 233   0.002 M2
egr              90 233   7.256 M2
ggr              90 233   4.000 M2
sgradjust        90 233   1.000 M2
egradjust        90 233   1.000 M2
ggradjust        90 233   1.000 M2
##
## parameters: 
##   fission
##
fisbar           90 233   6.88500  1
fishw            90 233   0.70000  1
fisbaradjust     90 233   1.00000  1
fishwadjust      90 233   1.00000  1
class2width      90 233   0.20000  1
Rtransmom        90 233   0.60000  1
Rclass2mom       90 233   1.00000  1
fisbar           90 233   8.97750  2
fishw            90 233   0.50000  2
fisbaradjust     90 233   1.00000  2
fishwadjust      90 233   1.00000  2
Rtransmom        90 233   1.00000  2
Rclass2mom       90 233   1.00000  2
## residual:
##   Z: 90
##   A: 237
##   nuclide: Th237 
## parameters: 
##   level density
a                90 237  32.22485
aadjust          90 237   1.00000
gammald          90 237   0.07417
pair             90 237   0.77948
Pshift           90 237   0.00000   0
Pshiftadjust     90 237   0.00000   0
deltaW           90 237   3.92557   0
T                90 237   0.31736   0
E0               90 237   0.05327   0
Exmatch          90 237   2.89463   0
Tadjust          90 237   1.00000   0
E0adjust         90 237   1.00000   0
Exmatchadjust    90 237   1.00000   0
Ntop             90 237  30   0
Nlow             90 237   2   0
s2adjust         90 237   1.00000   0
ctable           90 237   0.00000   0
ptable           90 237   0.00000   0
ctableadjust     90 237   0.00000   0
ptableadjust     90 237   0.00000   0
Ufermi           90 237  30.00000   0
cfermi           90 237   5.00000   0
Krotconstant     90 237   1.00000   0
Pshift           90 237   0.00000   1
Pshiftadjust     90 237   0.00000   1
deltaW           90 237   2.61705   1
T                90 237   0.31736   1
E0               90 237   0.25638   1
Exmatch          90 237   2.69434   1
Tadjust          90 237   1.00000   1
E0adjust         90 237   1.00000   1
Exmatchadjust    90 237   1.00000   1
Ntop             90 237   1   1
Nlow             90 237   0   1
s2adjust         90 237   1.00000   1
ctable           90 237   0.00000   1
ptable           90 237   0.00000   1
ctableadjust     90 237   0.00000   1
ptableadjust     90 237   0.00000   1
Ufermi           90 237  45.00000   1
cfermi           90 237   5.00000   1
Krotconstant     90 237   1.00000   1
Pshift           90 237   0.00000   2
Pshiftadjust     90 237   0.00000   2
deltaW           90 237   2.61705   2
T                90 237   0.31736   2
E0               90 237   0.51959   2
Exmatch          90 237   4.51699   2
Tadjust          90 237   1.00000   2
E0adjust         90 237   1.00000   2
Exmatchadjust    90 237   1.00000   2
Ntop             90 237   1   2
Nlow             90 237   0   2
s2adjust         90 237   1.00000   2
ctable           90 237   0.00000   2
ptable           90 237   0.00000   2
ctableadjust     90 237   0.00000   2
ptableadjust     90 237   0.00000   2
Ufermi           90 237  45.00000   2
cfermi           90 237   5.00000   2
Krotconstant     90 237   1.00000   2
g                90 237  15.80000
gp               90 237   6.00000
gn               90 237   9.80000
gnadjust         90 237   1.00000
gpadjust         90 237   1.00000
gadjust          90 237   1.00000
Risomer          90 237   1.00000
## parameters: 
##   photon strength function
gamgam           90 237   0.00000
gamgamadjust     90 237   1.00000
etable           90 237   0.00000 E1
ftable           90 237   1.00000 E1
wtable           90 237   1.04800 E1
etableadjust     90 237   0.00000 E1
ftableadjust     90 237   1.00000 E1
wtableadjust     90 237   1.00000 E1
upbendc          90 237 3.50000E-08 M1
upbende          90 237 8.00000E-01 M1
upbendf          90 237 6.00000E+00 M1
upbendcadjust    90 237 1.00000E+00 M1
upbendeadjust    90 237 1.00000E+00 M1
upbendfadjust    90 237 1.00000E+00 M1
sgr              90 237   2.858 M1
egr              90 237   7.236 M1
ggr              90 237   4.000 M1
sgradjust        90 237   1.000 M1
egradjust        90 237   1.000 M1
ggradjust        90 237   1.000 M1
etable           90 237   0.00000 E2
ftable           90 237   1.00000 E2
wtable           90 237   1.00000 E2
etableadjust     90 237   0.00000 E2
ftableadjust     90 237   1.00000 E2
wtableadjust     90 237   1.00000 E2
upbendc          90 237 0.00000E+00 M2
upbende          90 237 0.00000E+00 M2
upbendf          90 237 0.00000E+00 M2
upbendcadjust    90 237 1.00000E+00 M2
upbendeadjust    90 237 1.00000E+00 M2
upbendfadjust    90 237 1.00000E+00 M2
sgr              90 237   0.002 M2
egr              90 237   7.236 M2
ggr              90 237   4.000 M2
sgradjust        90 237   1.000 M2
egradjust        90 237   1.000 M2
ggradjust        90 237   1.000 M2
##
## parameters: 
##   fission
##
fisbar           90 237   7.83000  1
fishw            90 237   1.00000  1
fisbaradjust     90 237   1.00000  1
fishwadjust      90 237   1.00000  1
class2width      90 237   0.20000  1
Rtransmom        90 237   0.60000  1
Rclass2mom       90 237   1.00000  1
fisbar           90 237  11.07000  2
fishw            90 237   0.60000  2
fisbaradjust     90 237   1.00000  2
fishwadjust      90 237   1.00000  2
Rtransmom        90 237   1.00000  2
Rclass2mom       90 237   1.00000  2
## residual:
##   Z: 89
##   A: 235
##   nuclide: Ac235 
## parameters: 
##   level density
a                89 235  32.61150
aadjust          89 235   1.00000
gammald          89 235   0.07438
pair             89 235   0.78279
Pshift           89 235   0.00000   0
Pshiftadjust     89 235   0.00000   0
deltaW           89 235   4.47346   0
T                89 235   0.31116   0
E0               89 235   0.06253   0
Exmatch          89 235   2.85810   0
Tadjust          89 235   1.00000   0
E0adjust         89 235   1.00000   0
Exmatchadjust    89 235   1.00000   0
Ntop             89 235  30   0
Nlow             89 235   2   0
s2adjust         89 235   1.00000   0
ctable           89 235   0.00000   0
ptable           89 235   0.00000   0
ctableadjust     89 235   0.00000   0
ptableadjust     89 235   0.00000   0
Ufermi           89 235  30.00000   0
cfermi           89 235   5.00000   0
Krotconstant     89 235   1.00000   0
Pshift           89 235   0.00000   1
Pshiftadjust     89 235   0.00000   1
deltaW           89 235   2.98231   1
T                89 235   0.31116   1
E0               89 235   0.28068   1
Exmatch          89 235   2.64009   1
Tadjust          89 235   1.00000   1
E0adjust         89 235   1.00000   1
Exmatchadjust    89 235   1.00000   1
Ntop             89 235   1   1
Nlow             89 235   0   1
s2adjust         89 235   1.00000   1
ctable           89 235   0.00000   1
ptable           89 235   0.00000   1
ctableadjust     89 235   0.00000   1
ptableadjust     89 235   0.00000   1
Ufermi           89 235  45.00000   1
cfermi           89 235   5.00000   1
Krotconstant     89 235   1.00000   1
Pshift           89 235   0.00000   2
Pshiftadjust     89 235   0.00000   2
deltaW           89 235   2.98231   2
T                89 235   0.31116   2
E0               89 235   0.56744   2
Exmatch          89 235   4.52939   2
Tadjust          89 235   1.00000   2
E0adjust         89 235   1.00000   2
Exmatchadjust    89 235   1.00000   2
Ntop             89 235   1   2
Nlow             89 235   0   2
s2adjust         89 235   1.00000   2
ctable           89 235   0.00000   2
ptable           89 235   0.00000   2
ctableadjust     89 235   0.00000   2
ptableadjust     89 235   0.00000   2
Ufermi           89 235  45.00000   2
cfermi           89 235   5.00000   2
Krotconstant     89 235   1.00000   2
g                89 235  15.66667
gp               89 235   5.93333
gn               89 235   9.73333
gnadjust         89 235   1.00000
gpadjust         89 235   1.00000
gadjust          89 235   1.00000
Risomer          89 235   1.00000
## parameters: 
##   photon strength function
gamgam           89 235   0.00000
gamgamadjust     89 235   1.00000
etable           89 235   0.00000 E1
ftable           89 235   1.00000 E1
wtable           89 235   1.04800 E1
etableadjust     89 235   0.00000 E1
ftableadjust     89 235   1.00000 E1
wtableadjust     89 235   1.00000 E1
upbendc          89 235 3.50000E-08 M1
upbende          89 235 8.00000E-01 M1
upbendf          89 235 6.00000E+00 M1
upbendcadjust    89 235 1.00000E+00 M1
upbendeadjust    89 235 1.00000E+00 M1
upbendfadjust    89 235 1.00000E+00 M1
sgr              89 235   2.838 M1
egr              89 235   7.246 M1
ggr              89 235   4.000 M1
sgradjust        89 235   1.000 M1
egradjust        89 235   1.000 M1
ggradjust        89 235   1.000 M1
etable           89 235   0.00000 E2
ftable           89 235   1.00000 E2
wtable           89 235   1.00000 E2
etableadjust     89 235   0.00000 E2
ftableadjust     89 235   1.00000 E2
wtableadjust     89 235   1.00000 E2
upbendc          89 235 0.00000E+00 M2
upbende          89 235 0.00000E+00 M2
upbendf          89 235 0.00000E+00 M2
upbendcadjust    89 235 1.00000E+00 M2
upbendeadjust    89 235 1.00000E+00 M2
upbendfadjust    89 235 1.00000E+00 M2
sgr              89 235   0.002 M2
egr              89 235   7.246 M2
ggr              89 235   4.000 M2
sgradjust        89 235   1.000 M2
egradjust        89 235   1.000 M2
ggradjust        89 235   1.000 M2
##
## parameters: 
##   fission
##
fisbar           89 235   6.75000  1
fishw            89 235   1.00000  1
fisbaradjust     89 235   1.00000  1
fishwadjust      89 235   1.00000  1
