## header:
##   title: Os187(n,x) nuclear model parameters
##   source: TALYS-2.2
##   user: Arjan Koning
##   date: 2026-01-14
##   format: YANDF-0.4
## target:
##   Z: 76
##   A: 187
##   nuclide: Os187 
## residual:
##   Z: 76
##   A: 188
##   nuclide: Os188 
## parameters: 
##   level density
a                76 188  22.83621
aadjust          76 188   1.00000
gammald          76 188   0.07560
pair             76 188   1.75038
gpadjust         68 174   1.00000
gadjust          68 174   1.00000
Risomer          68 174   1.00000
## parameters: 
##   photon strength function
gamgam           68 174   0.00000
gamgamadjust     68 174   1.00000
etable           68 174   0.00000 E1
ftable           68 174   1.00000 E1
wtable           68 174   1.07600 E1
etableadjust     68 174   0.00000 E1
ftableadjust     68 174   1.00000 E1
wtableadjust     68 174   1.00000 E1
etable           68 174   0.00000 M1
ftable           68 174   1.00000 M1
wtable           68 174   1.00000 M1
etableadjust     68 174   0.00000 M1
ftableadjust     68 174   1.00000 M1
wtableadjust     68 174   1.00000 M1
upbendc          68 174 1.00000E-08 M1
upbende          68 174 8.00000E-01 M1
upbendf          68 174 0.00000E+00 M1
upbendcadjust    68 174 1.00000E+00 M1
upbendeadjust    68 174 1.00000E+00 M1
upbendfadjust    68 174 1.00000E+00 M1
sgr              68 174   0.000 M1
egr              68 174   0.000 M1
ggr              68 174   0.000 M1
sgradjust        68 174   1.000 M1
egradjust        68 174   1.000 M1
ggradjust        68 174   1.000 M1
etable           68 174   0.00000 E2
ftable           68 174   1.00000 E2
wtable           68 174   1.00000 E2
etableadjust     68 174   0.00000 E2
ftableadjust     68 174   1.00000 E2
wtableadjust     68 174   1.00000 E2
etable           68 174   0.00000 M2
ftable           68 174   1.00000 M2
wtable           68 174   1.00000 M2
etableadjust     68 174   0.00000 M2
ftableadjust     68 174   1.00000 M2
wtableadjust     68 174   1.00000 M2
upbendc          68 174 0.00000E+00 M2
upbende          68 174 0.00000E+00 M2
upbendf          68 174 0.00000E+00 M2
upbendcadjust    68 174 1.00000E+00 M2
upbendeadjust    68 174 1.00000E+00 M2
upbendfadjust    68 174 1.00000E+00 M2
sgr              68 174   0.000 M2
egr              68 174   0.000 M2
ggr              68 174   0.000 M2
sgradjust        68 174   1.000 M2
egradjust        68 174   1.000 M2
ggradjust        68 174   1.000 M2
## residual:
##   Z: 69
##   A: 170
##   nuclide: Tm170 
## parameters: 
##   level density
a                69 170  20.66595
aadjust          69 170   1.00000
gammald          69 170   0.07818
pair             69 170   0.00000
Pshift           69 170   0.00000   0
Pshiftadjust     69 170   0.00000   0
deltaW           69 170   1.52767   0
T                69 170   0.51732   0
E0               69 170  -1.43551   0
Exmatch          69 170   3.73303   0
Tadjust          69 170   1.00000   0
E0adjust         69 170   1.00000   0
Exmatchadjust    69 170   1.00000   0
Ntop             69 170  16   0
Nlow             69 170   7   0
s2adjust         69 170   1.00000   0
ctable           69 170   0.00000   0
ptable           69 170   0.00000   0
ctableadjust     69 170   0.00000   0
ptableadjust     69 170   0.00000   0
Ufermi           69 170  30.00000   0
cfermi           69 170   5.00000   0
D0               69 170 8.50000E+00
g                69 170  11.33333
gp               69 170   4.60000
gn               69 170   6.73333
gnadjust         69 170   1.00000
gpadjust         69 170   1.00000
gadjust          69 170   1.00000
Risomer          69 170   1.00000
## parameters: 
##   photon strength function
gamgam           69 170   0.00010
gamgamadjust     69 170   1.00000
etable           69 170   0.00000 E1
ftable           69 170   1.00000 E1
wtable           69 170   1.07600 E1
etableadjust     69 170   0.00000 E1
ftableadjust     69 170   1.00000 E1
wtableadjust     69 170   1.00000 E1
etable           69 170   0.00000 M1
ftable           69 170   1.00000 M1
wtable           69 170   1.00000 M1
etableadjust     69 170   0.00000 M1
ftableadjust     69 170   1.00000 M1
wtableadjust     69 170   1.00000 M1
upbendc          69 170 1.00000E-08 M1
upbende          69 170 8.00000E-01 M1
upbendf          69 170 0.00000E+00 M1
upbendcadjust    69 170 1.00000E+00 M1
upbendeadjust    69 170 1.00000E+00 M1
upbendfadjust    69 170 1.00000E+00 M1
sgr              69 170   0.000 M1
egr              69 170   0.000 M1
ggr              69 170   0.000 M1
sgradjust        69 170   1.000 M1
egradjust        69 170   1.000 M1
ggradjust        69 170   1.000 M1
etable           69 170   0.00000 E2
ftable           69 170   1.00000 E2
wtable           69 170   1.00000 E2
etableadjust     69 170   0.00000 E2
ftableadjust     69 170   1.00000 E2
wtableadjust     69 170   1.00000 E2
etable           69 170   0.00000 M2
ftable           69 170   1.00000 M2
wtable           69 170   1.00000 M2
etableadjust     69 170   0.00000 M2
ftableadjust     69 170   1.00000 M2
wtableadjust     69 170   1.00000 M2
upbendc          69 170 0.00000E+00 M2
upbende          69 170 0.00000E+00 M2
upbendf          69 170 0.00000E+00 M2
upbendcadjust    69 170 1.00000E+00 M2
upbendeadjust    69 170 1.00000E+00 M2
upbendfadjust    69 170 1.00000E+00 M2
sgr              69 170   0.000 M2
egr              69 170   0.000 M2
ggr              69 170   0.000 M2
sgradjust        69 170   1.000 M2
egradjust        69 170   1.000 M2
ggradjust        69 170   1.000 M2
## residual:
##   Z: 68
##   A: 169
##   nuclide: Er169 
## parameters: 
##   level density
a                68 169  21.75045
aadjust          68 169   1.00000
gammald          68 169   0.07833
pair             68 169   0.92308
Pshift           68 169   0.00000   0
Pshiftadjust     68 169   0.00000   0
deltaW           68 169   1.66880   0
T                68 169   0.53833   0
E0               68 169  -0.98999   0
Exmatch          68 169   5.28730   0
Tadjust          68 169   1.00000   0
E0adjust         68 169   1.00000   0
Exmatchadjust    68 169   1.00000   0
Ntop             68 169  16   0
Nlow             68 169   7   0
s2adjust         68 169   1.00000   0
ctable           68 169   0.00000   0
ptable           68 169   0.00000   0
ctableadjust     68 169   0.00000   0
ptableadjust     68 169   0.00000   0
Ufermi           68 169  30.00000   0
cfermi           68 169   5.00000   0
D0               68 169 1.00000E+02
g                68 169  11.26667
gp               68 169   4.53333
gn               68 169   6.73333
gnadjust         68 169   1.00000
gpadjust         68 169   1.00000
gadjust          68 169   1.00000
Risomer          68 169   1.00000
## parameters: 
##   photon strength function
gamgam           68 169   0.00009
gamgamadjust     68 169   1.00000
etable           68 169   0.00000 E1
ftable           68 169   1.00000 E1
wtable           68 169   1.07600 E1
etableadjust     68 169   0.00000 E1
ftableadjust     68 169   1.00000 E1
wtableadjust     68 169   1.00000 E1
etable           68 169   0.00000 M1
ftable           68 169   1.00000 M1
wtable           68 169   1.00000 M1
etableadjust     68 169   0.00000 M1
ftableadjust     68 169   1.00000 M1
wtableadjust     68 169   1.00000 M1
upbendc          68 169 1.00000E-08 M1
upbende          68 169 8.00000E-01 M1
upbendf          68 169 0.00000E+00 M1
upbendcadjust    68 169 1.00000E+00 M1
upbendeadjust    68 169 1.00000E+00 M1
upbendfadjust    68 169 1.00000E+00 M1
sgr              68 169   0.000 M1
egr              68 169   0.000 M1
ggr              68 169   0.000 M1
sgradjust        68 169   1.000 M1
egradjust        68 169   1.000 M1
ggradjust        68 169   1.000 M1
etable           68 169   0.00000 E2
ftable           68 169   1.00000 E2
wtable           68 169   1.00000 E2
etableadjust     68 169   0.00000 E2
ftableadjust     68 169   1.00000 E2
wtableadjust     68 169   1.00000 E2
etable           68 169   0.00000 M2
ftable           68 169   1.00000 M2
wtable           68 169   1.00000 M2
etableadjust     68 169   0.00000 M2
ftableadjust     68 169   1.00000 M2
wtableadjust     68 169   1.00000 M2
upbendc          68 169 0.00000E+00 M2
upbende          68 169 0.00000E+00 M2
upbendf          68 169 0.00000E+00 M2
upbendcadjust    68 169 1.00000E+00 M2
upbendeadjust    68 169 1.00000E+00 M2
upbendfadjust    68 169 1.00000E+00 M2
sgr              68 169   0.000 M2
egr              68 169   0.000 M2
ggr              68 169   0.000 M2
sgradjust        68 169   1.000 M2
egradjust        68 169   1.000 M2
ggradjust        68 169   1.000 M2
## residual:
##   Z: 67
##   A: 172
##   nuclide: Ho172 
## parameters: 
##   level density
a                67 172  22.86466
aadjust          67 172   1.00000
gammald          67 172   0.07788
pair             67 172   0.00000
Pshift           67 172   0.00000   0
Pshiftadjust     67 172   0.00000   0
deltaW           67 172   1.65866   0
T                67 172   0.48191   0
E0               67 172  -1.46234   0
Exmatch          67 172   3.61127   0
Tadjust          67 172   1.00000   0
E0adjust         67 172   1.00000   0
Exmatchadjust    67 172   1.00000   0
Ntop             67 172  30   0
Nlow             67 172   2   0
s2adjust         67 172   1.00000   0
ctable           67 172   0.00000   0
ptable           67 172   0.00000   0
ctableadjust     67 172   0.00000   0
ptableadjust     67 172   0.00000   0
Ufermi           67 172  30.00000   0
cfermi           67 172   5.00000   0
g                67 172  11.46667
gp               67 172   4.46667
gn               67 172   7.00000
gnadjust         67 172   1.00000
gpadjust         67 172   1.00000
gadjust          67 172   1.00000
Risomer          67 172   1.00000
## parameters: 
##   photon strength function
gamgam           67 172   0.00000
gamgamadjust     67 172   1.00000
etable           67 172   0.00000 E1
ftable           67 172   1.00000 E1
wtable           67 172   1.07600 E1
etableadjust     67 172   0.00000 E1
ftableadjust     67 172   1.00000 E1
wtableadjust     67 172   1.00000 E1
etable           67 172   0.00000 M1
ftable           67 172   1.00000 M1
wtable           67 172   1.00000 M1
etableadjust     67 172   0.00000 M1
ftableadjust     67 172   1.00000 M1
wtableadjust     67 172   1.00000 M1
upbendc          67 172 1.00000E-08 M1
upbende          67 172 8.00000E-01 M1
upbendf          67 172 0.00000E+00 M1
upbendcadjust    67 172 1.00000E+00 M1
upbendeadjust    67 172 1.00000E+00 M1
upbendfadjust    67 172 1.00000E+00 M1
sgr              67 172   0.000 M1
egr              67 172   0.000 M1
ggr              67 172   0.000 M1
sgradjust        67 172   1.000 M1
egradjust        67 172   1.000 M1
ggradjust        67 172   1.000 M1
etable           67 172   0.00000 E2
ftable           67 172   1.00000 E2
wtable           67 172   1.00000 E2
etableadjust     67 172   0.00000 E2
ftableadjust     67 172   1.00000 E2
wtableadjust     67 172   1.00000 E2
etable           67 172   0.00000 M2
ftable           67 172   1.00000 M2
wtable           67 172   1.00000 M2
etableadjust     67 172   0.00000 M2
ftableadjust     67 172   1.00000 M2
wtableadjust     67 172   1.00000 M2
upbendc          67 172 0.00000E+00 M2
upbende          67 172 0.00000E+00 M2
upbendf          67 172 0.00000E+00 M2
upbendcadjust    67 172 1.00000E+00 M2
upbendeadjust    67 172 1.00000E+00 M2
upbendfadjust    67 172 1.00000E+00 M2
sgr              67 172   0.000 M2
egr              67 172   0.000 M2
ggr              67 172   0.000 M2
sgradjust        67 172   1.000 M2
egradjust        67 172   1.000 M2
ggradjust        67 172   1.000 M2
## residual:
##   Z: 67
##   A: 171
##   nuclide: Ho171 
## parameters: 
##   level density
a                67 171  22.95982
aadjust          67 171   1.00000
gammald          67 171   0.07803
pair             67 171   0.91766
Pshift           67 171   0.00000   0
Pshiftadjust     67 171   0.00000   0
deltaW           67 171   1.84026   0
T                67 171   0.47940   0
E0               67 171  -0.54263   0
Exmatch          67 171   4.50281   0
Tadjust          67 171   1.00000   0
E0adjust         67 171   1.00000   0
Exmatchadjust    67 171   1.00000   0
Ntop             67 171  30   0
Nlow             67 171   2   0
s2adjust         67 171   1.00000   0
ctable           67 171   0.00000   0
ptable           67 171   0.00000   0
ctableadjust     67 171   0.00000   0
ptableadjust     67 171   0.00000   0
Ufermi           67 171  30.00000   0
cfermi           67 171   5.00000   0
g                67 171  11.40000
gp               67 171   4.46667
gn               67 171   6.93333
gnadjust         67 171   1.00000
gpadjust         67 171   1.00000
gadjust          67 171   1.00000
Risomer          67 171   1.00000
## parameters: 
##   photon strength function
gamgam           67 171   0.00000
gamgamadjust     67 171   1.00000
etable           67 171   0.00000 E1
ftable           67 171   1.00000 E1
wtable           67 171   1.07600 E1
etableadjust     67 171   0.00000 E1
ftableadjust     67 171   1.00000 E1
wtableadjust     67 171   1.00000 E1
etable           67 171   0.00000 M1
ftable           67 171   1.00000 M1
wtable           67 171   1.00000 M1
etableadjust     67 171   0.00000 M1
ftableadjust     67 171   1.00000 M1
wtableadjust     67 171   1.00000 M1
upbendc          67 171 1.00000E-08 M1
upbende          67 171 8.00000E-01 M1
upbendf          67 171 0.00000E+00 M1
upbendcadjust    67 171 1.00000E+00 M1
upbendeadjust    67 171 1.00000E+00 M1
upbendfadjust    67 171 1.00000E+00 M1
sgr              67 171   0.000 M1
egr              67 171   0.000 M1
ggr              67 171   0.000 M1
sgradjust        67 171   1.000 M1
egradjust        67 171   1.000 M1
ggradjust        67 171   1.000 M1
etable           67 171   0.00000 E2
ftable           67 171   1.00000 E2
wtable           67 171   1.00000 E2
etableadjust     67 171   0.00000 E2
ftableadjust     67 171   1.00000 E2
wtableadjust     67 171   1.00000 E2
etable           67 171   0.00000 M2
ftable           67 171   1.00000 M2
wtable           67 171   1.00000 M2
etableadjust     67 171   0.00000 M2
ftableadjust     67 171   1.00000 M2
wtableadjust     67 171   1.00000 M2
upbendc          67 171 0.00000E+00 M2
upbende          67 171 0.00000E+00 M2
upbendf          67 171 0.00000E+00 M2
upbendcadjust    67 171 1.00000E+00 M2
upbendeadjust    67 171 1.00000E+00 M2
upbendfadjust    67 171 1.00000E+00 M2
sgr              67 171   0.000 M2
egr              67 171   0.000 M2
ggr              67 171   0.000 M2
sgradjust        67 171   1.000 M2
egradjust        67 171   1.000 M2
ggradjust        67 171   1.000 M2
## residual:
##   Z: 67
##   A: 170
##   nuclide: Ho170 
## parameters: 
##   level density
a                67 170  22.37949
aadjust          67 170   1.00000
gammald          67 170   0.07818
pair             67 170   0.00000
Pshift           67 170   0.00000   0
Pshiftadjust     67 170   0.00000   0
deltaW           67 170   1.48465   0
T                67 170   0.49051   0
E0               67 170  -1.47829   0
Exmatch          67 170   3.66987   0
Tadjust          67 170   1.00000   0
E0adjust         67 170   1.00000   0
Exmatchadjust    67 170   1.00000   0
Ntop             67 170  30   0
Nlow             67 170   2   0
s2adjust         67 170   1.00000   0
ctable           67 170   0.00000   0
ptable           67 170   0.00000   0
ctableadjust     67 170   0.00000   0
ptableadjust     67 170   0.00000   0
Ufermi           67 170  30.00000   0
cfermi           67 170   5.00000   0
g                67 170  11.33333
gp               67 170   4.46667
gn               67 170   6.86667
gnadjust         67 170   1.00000
gpadjust         67 170   1.00000
gadjust          67 170   1.00000
Risomer          67 170   1.00000
## parameters: 
##   photon strength function
gamgam           67 170   0.00000
gamgamadjust     67 170   1.00000
etable           67 170   0.00000 E1
ftable           67 170   1.00000 E1
wtable           67 170   1.07600 E1
etableadjust     67 170   0.00000 E1
ftableadjust     67 170   1.00000 E1
wtableadjust     67 170   1.00000 E1
etable           67 170   0.00000 M1
ftable           67 170   1.00000 M1
wtable           67 170   1.00000 M1
etableadjust     67 170   0.00000 M1
ftableadjust     67 170   1.00000 M1
wtableadjust     67 170   1.00000 M1
upbendc          67 170 1.00000E-08 M1
upbende          67 170 8.00000E-01 M1
upbendf          67 170 0.00000E+00 M1
upbendcadjust    67 170 1.00000E+00 M1
upbendeadjust    67 170 1.00000E+00 M1
upbendfadjust    67 170 1.00000E+00 M1
sgr              67 170   0.000 M1
egr              67 170   0.000 M1
ggr              67 170   0.000 M1
sgradjust        67 170   1.000 M1
egradjust        67 170   1.000 M1
ggradjust        67 170   1.000 M1
etable           67 170   0.00000 E2
ftable           67 170   1.00000 E2
wtable           67 170   1.00000 E2
etableadjust     67 170   0.00000 E2
ftableadjust     67 170   1.00000 E2
wtableadjust     67 170   1.00000 E2
etable           67 170   0.00000 M2
ftable           67 170   1.00000 M2
wtable           67 170   1.00000 M2
etableadjust     67 170   0.00000 M2
ftableadjust     67 170   1.00000 M2
wtableadjust     67 170   1.00000 M2
upbendc          67 170 0.00000E+00 M2
upbende          67 170 0.00000E+00 M2
upbendf          67 170 0.00000E+00 M2
upbendcadjust    67 170 1.00000E+00 M2
upbendeadjust    67 170 1.00000E+00 M2
upbendfadjust    67 170 1.00000E+00 M2
sgr              67 170   0.000 M2
egr              67 170   0.000 M2
ggr              67 170   0.000 M2
sgradjust        67 170   1.000 M2
egradjust        67 170   1.000 M2
ggradjust        67 170   1.000 M2
## residual:
##   Z: 67
##   A: 169
##   nuclide: Ho169 
## parameters: 
##   level density
a                67 169  22.64681
aadjust          67 169   1.00000
gammald          67 169   0.07833
pair             67 169   0.92308
Pshift           67 169   0.00000   0
Pshiftadjust     67 169   0.00000   0
deltaW           67 169   1.80526   0
T                67 169   0.41882   0
E0               67 169   0.12402   0
Exmatch          67 169   3.45548   0
Tadjust          67 169   1.00000   0
E0adjust         67 169   1.00000   0
Exmatchadjust    67 169   1.00000   0
Ntop             67 169  16   0
Nlow             67 169   7   0
s2adjust         67 169   1.00000   0
ctable           67 169   0.00000   0
ptable           67 169   0.00000   0
ctableadjust     67 169   0.00000   0
ptableadjust     67 169   0.00000   0
Ufermi           67 169  30.00000   0
cfermi           67 169   5.00000   0
g                67 169  11.26667
gp               67 169   4.46667
gn               67 169   6.80000
gnadjust         67 169   1.00000
gpadjust         67 169   1.00000
gadjust          67 169   1.00000
Risomer          67 169   1.00000
## parameters: 
##   photon strength function
gamgam           67 169   0.00000
gamgamadjust     67 169   1.00000
etable           67 169   0.00000 E1
ftable           67 169   1.00000 E1
wtable           67 169   1.07600 E1
etableadjust     67 169   0.00000 E1
ftableadjust     67 169   1.00000 E1
wtableadjust     67 169   1.00000 E1
etable           67 169   0.00000 M1
ftable           67 169   1.00000 M1
wtable           67 169   1.00000 M1
etableadjust     67 169   0.00000 M1
ftableadjust     67 169   1.00000 M1
wtableadjust     67 169   1.00000 M1
upbendc          67 169 1.00000E-08 M1
upbende          67 169 8.00000E-01 M1
upbendf          67 169 0.00000E+00 M1
upbendcadjust    67 169 1.00000E+00 M1
upbendeadjust    67 169 1.00000E+00 M1
upbendfadjust    67 169 1.00000E+00 M1
sgr              67 169   0.000 M1
egr              67 169   0.000 M1
ggr              67 169   0.000 M1
sgradjust        67 169   1.000 M1
egradjust        67 169   1.000 M1
ggradjust        67 169   1.000 M1
etable           67 169   0.00000 E2
ftable           67 169   1.00000 E2
wtable           67 169   1.00000 E2
etableadjust     67 169   0.00000 E2
ftableadjust     67 169   1.00000 E2
wtableadjust     67 169   1.00000 E2
etable           67 169   0.00000 M2
ftable           67 169   1.00000 M2
wtable           67 169   1.00000 M2
etableadjust     67 169   0.00000 M2
ftableadjust     67 169   1.00000 M2
wtableadjust     67 169   1.00000 M2
upbendc          67 169 0.00000E+00 M2
upbende          67 169 0.00000E+00 M2
upbendf          67 169 0.00000E+00 M2
upbendcadjust    67 169 1.00000E+00 M2
upbendeadjust    67 169 1.00000E+00 M2
upbendfadjust    67 169 1.00000E+00 M2
sgr              67 169   0.000 M2
egr              67 169   0.000 M2
ggr              67 169   0.000 M2
sgradjust        67 169   1.000 M2
egradjust        67 169   1.000 M2
ggradjust        67 169   1.000 M2
## residual:
##   Z: 66
##   A: 169
##   nuclide: Dy169 
## parameters: 
##   level density
a                66 169  22.69438
aadjust          66 169   1.00000
gammald          66 169   0.07833
pair             66 169   0.92308
Pshift           66 169   0.00000   0
Pshiftadjust     66 169   0.00000   0
deltaW           66 169   1.72678   0
T                66 169   0.48639   0
E0               66 169  -0.55080   0
Exmatch          66 169   4.55318   0
Tadjust          66 169   1.00000   0
E0adjust         66 169   1.00000   0
Exmatchadjust    66 169   1.00000   0
Ntop             66 169  30   0
Nlow             66 169   2   0
s2adjust         66 169   1.00000   0
ctable           66 169   0.00000   0
ptable           66 169   0.00000   0
ctableadjust     66 169   0.00000   0
ptableadjust     66 169   0.00000   0
Ufermi           66 169  30.00000   0
cfermi           66 169   5.00000   0
g                66 169  11.26667
gp               66 169   4.40000
gn               66 169   6.86667
gnadjust         66 169   1.00000
gpadjust         66 169   1.00000
gadjust          66 169   1.00000
Risomer          66 169   1.00000
## parameters: 
##   photon strength function
gamgam           66 169   0.00000
gamgamadjust     66 169   1.00000
etable           66 169   0.00000 E1
ftable           66 169   1.00000 E1
wtable           66 169   1.07600 E1
etableadjust     66 169   0.00000 E1
ftableadjust     66 169   1.00000 E1
wtableadjust     66 169   1.00000 E1
etable           66 169   0.00000 M1
ftable           66 169   1.00000 M1
wtable           66 169   1.00000 M1
etableadjust     66 169   0.00000 M1
ftableadjust     66 169   1.00000 M1
wtableadjust     66 169   1.00000 M1
upbendc          66 169 1.00000E-08 M1
upbende          66 169 8.00000E-01 M1
upbendf          66 169 0.00000E+00 M1
upbendcadjust    66 169 1.00000E+00 M1
upbendeadjust    66 169 1.00000E+00 M1
upbendfadjust    66 169 1.00000E+00 M1
sgr              66 169   0.000 M1
egr              66 169   0.000 M1
ggr              66 169   0.000 M1
sgradjust        66 169   1.000 M1
egradjust        66 169   1.000 M1
ggradjust        66 169   1.000 M1
etable           66 169   0.00000 E2
ftable           66 169   1.00000 E2
wtable           66 169   1.00000 E2
etableadjust     66 169   0.00000 E2
ftableadjust     66 169   1.00000 E2
wtableadjust     66 169   1.00000 E2
etable           66 169   0.00000 M2
ftable           66 169   1.00000 M2
wtable           66 169   1.00000 M2
etableadjust     66 169   0.00000 M2
ftableadjust     66 169   1.00000 M2
wtableadjust     66 169   1.00000 M2
upbendc          66 169 0.00000E+00 M2
upbende          66 169 0.00000E+00 M2
upbendf          66 169 0.00000E+00 M2
upbendcadjust    66 169 1.00000E+00 M2
upbendeadjust    66 169 1.00000E+00 M2
upbendfadjust    66 169 1.00000E+00 M2
sgr              66 169   0.000 M2
egr              66 169   0.000 M2
ggr              66 169   0.000 M2
sgradjust        66 169   1.000 M2
egradjust        66 169   1.000 M2
ggradjust        66 169   1.000 M2
## residual:
##   Z: 66
##   A: 168
##   nuclide: Dy168 
## parameters: 
##   level density
a                66 168  22.78813
aadjust          66 168   1.00000
gammald          66 168   0.07849
pair             66 168   1.85164
Pshift           66 168   0.00000   0
Pshiftadjust     66 168   0.00000   0
deltaW           66 168   1.92608   0
T                66 168   0.48346   0
E0               66 168   0.38037   0
Exmatch          66 168   5.45242   0
Tadjust          66 168   1.00000   0
E0adjust         66 168   1.00000   0
Exmatchadjust    66 168   1.00000   0
Ntop             66 168  30   0
Nlow             66 168   2   0
s2adjust         66 168   1.00000   0
ctable           66 168   0.00000   0
ptable           66 168   0.00000   0
ctableadjust     66 168   0.00000   0
ptableadjust     66 168   0.00000   0
Ufermi           66 168  30.00000   0
cfermi           66 168   5.00000   0
g                66 168  11.20000
gp               66 168   4.40000
gn               66 168   6.80000
gnadjust         66 168   1.00000
gpadjust         66 168   1.00000
gadjust          66 168   1.00000
Risomer          66 168   1.00000
## parameters: 
##   photon strength function
gamgam           66 168   0.00000
gamgamadjust     66 168   1.00000
etable           66 168   0.00000 E1
ftable           66 168   1.00000 E1
wtable           66 168   1.07600 E1
etableadjust     66 168   0.00000 E1
ftableadjust     66 168   1.00000 E1
wtableadjust     66 168   1.00000 E1
etable           66 168   0.00000 M1
ftable           66 168   1.00000 M1
wtable           66 168   1.00000 M1
etableadjust     66 168   0.00000 M1
ftableadjust     66 168   1.00000 M1
wtableadjust     66 168   1.00000 M1
upbendc          66 168 1.00000E-08 M1
upbende          66 168 8.00000E-01 M1
upbendf          66 168 0.00000E+00 M1
upbendcadjust    66 168 1.00000E+00 M1
upbendeadjust    66 168 1.00000E+00 M1
upbendfadjust    66 168 1.00000E+00 M1
sgr              66 168   0.000 M1
egr              66 168   0.000 M1
ggr              66 168   0.000 M1
sgradjust        66 168   1.000 M1
egradjust        66 168   1.000 M1
ggradjust        66 168   1.000 M1
etable           66 168   0.00000 E2
ftable           66 168   1.00000 E2
wtable           66 168   1.00000 E2
etableadjust     66 168   0.00000 E2
ftableadjust     66 168   1.00000 E2
wtableadjust     66 168   1.00000 E2
etable           66 168   0.00000 M2
ftable           66 168   1.00000 M2
wtable           66 168   1.00000 M2
etableadjust     66 168   0.00000 M2
ftableadjust     66 168   1.00000 M2
wtableadjust     66 168   1.00000 M2
upbendc          66 168 0.00000E+00 M2
upbende          66 168 0.00000E+00 M2
upbendf          66 168 0.00000E+00 M2
upbendcadjust    66 168 1.00000E+00 M2
upbendeadjust    66 168 1.00000E+00 M2
upbendfadjust    66 168 1.00000E+00 M2
sgr              66 168   0.000 M2
egr              66 168   0.000 M2
ggr              66 168   0.000 M2
sgradjust        66 168   1.000 M2
egradjust        66 168   1.000 M2
ggradjust        66 168   1.000 M2
## residual:
##   Z: 74
##   A: 178
##   nuclide: W178  
## parameters: 
##   level density
a                74 178  23.90208
aadjust          74 178   1.00000
gammald          74 178   0.07699
pair             74 178   1.79888
Pshift           74 178   0.00000   0
Pshiftadjust     74 178   0.00000   0
deltaW           74 178   2.07213   0
T                74 178   0.50237   0
E0               74 178  -0.14847   0
Exmatch          74 178   6.04556   0
Tadjust          74 178   1.00000   0
E0adjust         74 178   1.00000   0
Exmatchadjust    74 178   1.00000   0
Ntop             74 178  17   0
Nlow             74 178   6   0
s2adjust         74 178   1.00000   0
ctable           74 178   0.00000   0
ptable           74 178   0.00000   0
ctableadjust     74 178   0.00000   0
ptableadjust     74 178   0.00000   0
Ufermi           74 178  30.00000   0
cfermi           74 178   5.00000   0
g                74 178  11.86667
gp               74 178   4.93333
gn               74 178   6.93333
gnadjust         74 178   1.00000
gpadjust         74 178   1.00000
gadjust          74 178   1.00000
Risomer          74 178   1.00000
## parameters: 
##   photon strength function
gamgam           74 178   0.00000
gamgamadjust     74 178   1.00000
etable           74 178   0.00000 E1
ftable           74 178   1.00000 E1
wtable           74 178   1.07600 E1
etableadjust     74 178   0.00000 E1
ftableadjust     74 178   1.00000 E1
wtableadjust     74 178   1.00000 E1
etable           74 178   0.00000 M1
ftable           74 178   1.00000 M1
wtable           74 178   1.00000 M1
etableadjust     74 178   0.00000 M1
ftableadjust     74 178   1.00000 M1
wtableadjust     74 178   1.00000 M1
upbendc          74 178 1.00000E-08 M1
upbende          74 178 8.00000E-01 M1
upbendf          74 178 0.00000E+00 M1
upbendcadjust    74 178 1.00000E+00 M1
upbendeadjust    74 178 1.00000E+00 M1
upbendfadjust    74 178 1.00000E+00 M1
sgr              74 178   0.000 M1
egr              74 178   0.000 M1
ggr              74 178   0.000 M1
sgradjust        74 178   1.000 M1
egradjust        74 178   1.000 M1
ggradjust        74 178   1.000 M1
etable           74 178   0.00000 E2
ftable           74 178   1.00000 E2
wtable           74 178   1.00000 E2
etableadjust     74 178   0.00000 E2
ftableadjust     74 178   1.00000 E2
wtableadjust     74 178   1.00000 E2
etable           74 178   0.00000 M2
ftable           74 178   1.00000 M2
wtable           74 178   1.00000 M2
etableadjust     74 178   0.00000 M2
ftableadjust     74 178   1.00000 M2
wtableadjust     74 178   1.00000 M2
upbendc          74 178 0.00000E+00 M2
upbende          74 178 0.00000E+00 M2
upbendf          74 178 0.00000E+00 M2
upbendcadjust    74 178 1.00000E+00 M2
upbendeadjust    74 178 1.00000E+00 M2
upbendfadjust    74 178 1.00000E+00 M2
sgr              74 178   0.000 M2
egr              74 178   0.000 M2
ggr              74 178   0.000 M2
sgradjust        74 178   1.000 M2
egradjust        74 178   1.000 M2
ggradjust        74 178   1.000 M2
## residual:
##   Z: 73
##   A: 176
##   nuclide: Ta176 
## parameters: 
##   level density
a                73 176  23.95959
aadjust          73 176   1.00000
gammald          73 176   0.07728
pair             73 176   0.00000
Pshift           73 176   0.00000   0
Pshiftadjust     73 176   0.00000   0
deltaW           73 176   2.30028   0
T                73 176   0.45846   0
E0               73 176  -1.41945   0
Exmatch          73 176   3.44198   0
Tadjust          73 176   1.00000   0
E0adjust         73 176   1.00000   0
Exmatchadjust    73 176   1.00000   0
Ntop             73 176  30   0
Nlow             73 176   2   0
s2adjust         73 176   1.00000   0
ctable           73 176   0.00000   0
ptable           73 176   0.00000   0
ctableadjust     73 176   0.00000   0
ptableadjust     73 176   0.00000   0
Ufermi           73 176  30.00000   0
